Internship Id,Duration,Opening,Number of Applications,Stipend Amount,Posting Month,Posting Year,Days Since Posted,Number of Skills,Number of Perks,Role,Company Name,Duration Category,Stipend Currency,Application Volume,City,Country
2450990,6,1,0.0,10000.0,,,,4,4,Community Management Internship,Nukkad Cafe,Long-term (5-6 months),INR,Early Applicant,('Pune',Pimpri-Chinchwad')
2451057,1,10,0.0,10000.0,,,,4,4,Photography Internship (Part time/Remote),Buddha Education Association Incorporation,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451058,1,5,0.0,15000.0,,,,3,4,Business Development (Sales) Internship (Part time/Remote),Buddha Education Association Incorporation,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451056,1,4,0.0,8000.0,,,,3,4,Mechanical Engineering Internship (Part time/Remote),Buddha Education Association Incorporation,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451055,2,6,0.0,12000.0,,,,3,4,Interior Design Internship (Part time),Buddha Education Association Incorporation,Short-term (1-2 months),INR,Early Applicant,('Pune',)
2451052,2,7,0.0,18000.0,,,,9,5,Blockchain Development Internship (Remote),Buddha Education Association Incorporation,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451054,1,6,0.0,10000.0,,,,7,4,Web Development Internship (Part time/Remote),Buddha Education Association Incorporation,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451053,1,5,0.0,10000.0,,,,3,4,Operations Internship (Part time/Remote),Buddha Education Association Incorporation,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451050,1,5,0.0,15000.0,,,,6,4,Electrical Engineering Internship (Part time),Buddha Education Association Incorporation,Short-term (1-2 months),INR,Early Applicant,('Delhi,)
2450939,3,3,0.0,4000.0,,,,6,6,Visual Design Internship,Boyd Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Delhi','Delhi')
2451049,2,8,0.0,16000.0,,,,3,3,Marketing Internship (Remote),Buddha Education Association Incorporation,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451044,1,8,0.0,15000.0,,,,3,4,Artificial Intelligence (AI) Internship (Remote),Buddha Education Association Incorporation,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451048,1,9,0.0,15000.0,,,,10,4,Mobile App Development Internship (Part time/Remote),Buddha Education Association Incorporation,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450995,6,1,0.0,10000.0,,,,3,4,Website Backend Development & Management Internship,Elite Offshore Private Limited,Long-term (5-6 months),INR,Early Applicant,('Navi Mumbai',Mumbai')
2451047,1,8,0.0,16000.0,,,,2,4,Human Resources (HR) Internship (Part time/Remote),Buddha Education Association Incorporation,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451045,1,8,0.0,15000.0,,,,4,3,Content Writing Internship (Remote),Buddha Education Association Incorporation,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451043,2,5,0.0,18000.0,,,,7,4,Machine Learning Internship (Part time/Remote),Buddha Education Association Incorporation,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451042,6,3,0.0,5000.0,,,,1,1,Project Management Internship (Remote),Stirring Minds,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2451041,1,5,0.0,12000.0,,,,2,4,Videography Internship (Remote),Buddha Education Association Incorporation,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451040,1,6,0.0,12000.0,,,,3,4,Product Management Internship (Remote),Buddha Education Association Incorporation,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2451039,1,6,0.0,10000.0,,,,4,4,Social Media Marketing Internship (Part time/Remote),Buddha Education Association Incorporation,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450997,6,4,0.0,8000.0,,,,4,4,Helper/Office assistant Internship,ROOPAK,Long-term (5-6 months),INR,Early Applicant,('Mumbai','Mumbai')
2450999,3,5,0.0,10000.0,,,,4,5,Full Stack Development Internship,Reboot Marketing,Medium-term (3-4 months),INR,Early Applicant,('Asansol,Andhra Pradesh')
2451037,6,5,0.0,7000.0,,,,2,2,Operations Internship,Stirring Minds,Long-term (5-6 months),INR,Early Applicant,('Delhi',)
2451036,6,5,0.0,10000.0,,,,4,3,Entrepreneurship Internship (Remote),Stirring Minds,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2451000,1,2,0.0,1000.0,,,,2,2,Law/Legal Internship,Prateek Mahajan & Associates,Short-term (1-2 months),INR,Early Applicant,('Chandigarh',)
2451008,3,2,0.0,0.0,,,,5,4,Volunteering Internship (Remote),We The People Of India,Medium-term (3-4 months),Unpaid,Early Applicant,('Work from home','Work from home')
2451031,2,6,0.0,7000.0,,,,5,5,Human Resources (HR) Internship,Stirring Minds,Short-term (1-2 months),INR,Early Applicant,('Delhi',)
2451013,3,2,0.0,4000.0,,,,5,2,Graphic Design Internship (Remote),Creatistic,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2450936,3,4,0.0,7000.0,,,,2,2,Project Management Internship,Special Situation Advisors India Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Thane,)
2451026,3,2,0.0,4000.0,,,,1,2,Content Writing Internship,VecRep Technologies Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Mohali',Chandigarh')
2450912,3,2,0.0,8000.0,,,,3,2,Content Writing Internship,Quadra Services,Medium-term (3-4 months),INR,Early Applicant,('Greater Noida',Noida')
2450907,6,1,0.0,8000.0,,,,14,4,Creative Design Internship,Prepshotz Edutech Private Limited,Long-term (5-6 months),INR,Early Applicant,('Ahmedabad,'Ahmedabad')
2450908,2,3,0.0,2000.0,,,,6,2,Android App Development Internship,Boot And Boost Entrepreneur LLP,Short-term (1-2 months),INR,Early Applicant,('Varanasi',)
2450992,1,9,0.0,5000.0,,,,6,2,Finance Internship (Remote),One's Own Financer,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450889,3,1,0.0,2000.0,,,,5,4,Graphic Design Internship (Part time),Knowzies Technology Solutions Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Pune',)
2450991,1,19,0.0,5000.0,,,,3,2,Stock Market Trading Internship (Remote),One's Own Financer,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450885,3,2,0.0,5000.0,,,,2,2,Human Resources (HR) Internship,Discreet Solutions Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Pune',Mumbai')
2450978,6,3,0.0,17000.0,,,,5,3,"Tender Bidder, Pre-Sales, GeM Manager Internship",Goyal Commercial Co.,Long-term (5-6 months),INR,Early Applicant,('Kolkata','Kolkata')
2450930,4,2,0.0,5000.0,,,,6,3,Fashion Design And Merchandising Internship,Sonal Kabra Design Studio,Medium-term (3-4 months),INR,Early Applicant,('Vadodara',Nashik')
2450943,2,2,0.0,0.0,,,,2,3,Law/Legal Internship (Part time/Remote),VAS Legal,Short-term (1-2 months),Unpaid,Early Applicant,('Work from home','Work from home')
2450962,3,10,0.0,15000.0,,,,2,2,Teaching Internship (Remote),Coding Junior,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2450953,5,2,0.0,8000.0,,,,4,4,Admission Counselor Internship,American Orthopaedic Institute Of India,Long-term (5-6 months),INR,Early Applicant,('Greater Noida',Noida')
2450852,6,2,0.0,14000.0,,,,3,4,Video Editing/Making Internship,Sahni Enterprises,Long-term (5-6 months),INR,Early Applicant,('Ludhiana',)
2450849,6,3,0.0,10000.0,,,,1,3,CA Articleship Internship,Sunil K. Khanna & Company,Long-term (5-6 months),INR,Early Applicant,('Faridabad,Mumbai')
2450840,3,2,0.0,8000.0,,,,3,4,Interior Design Internship,Studio Knosh,Medium-term (3-4 months),INR,Early Applicant,('Mumbai','Mumbai')
2450833,6,4,0.0,15000.0,,,,6,3,Business Development (Sales) Internship,Ash IT Service,Long-term (5-6 months),INR,Early Applicant,('Delhi,'Noida')
2450927,3,2,0.0,8000.0,,,,9,6,Graphic Design Internship (Part time),Kashti Adventures,Medium-term (3-4 months),INR,Early Applicant,('Delhi','Delhi')
2450896,2,1,0.0,2000.0,,,,6,3,Graphic Design Internship (Remote),Fidle Illustrations Private Limited,Short-term (1-2 months),INR,Early Applicant,('Work from home','Work from home')
2450815,3,1,0.0,10000.0,,,,5,3,Social Media Marketing Internship,Bold Branding Digital,Medium-term (3-4 months),INR,Early Applicant,('Delhi,'Gurgaon')
2450847,3,3,0.0,2500.0,,,,10,3,Business Development (Sales) Internship (Remote),Growth Rocket,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2446955,4,1,0.0,5000.0,,,,3,4,Founder's Office Internship (Part time/Remote),Styx,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2450854,6,10,0.0,7000.0,,,,3,1,Digital Marketing Internship,IFAS Edutech Private Limited,Long-term (5-6 months),INR,Early Applicant,('Pune',Pimpri-Chinchwad')
2450570,3,1,0.0,9000.0,,,,6,4,Social Media Marketing Internship (Part time),Rahul Chavan,Medium-term (3-4 months),INR,Early Applicant,('Bangalore','Bangalore')
2450786,2,2,0.0,5000.0,,,,9,1,Digital Marketing Internship,Aahana Management Services Private Limited,Short-term (1-2 months),INR,Early Applicant,('Gurgaon','Gurgaon')
2450894,6,1,0.0,10000.0,,,,5,3,Operations (Customer Interaction) Internship,MentorKart (DGguru Learning Solutions Private Limited),Long-term (5-6 months),INR,Early Applicant,('Noida','Noida')
2450879,6,5,0.0,20000.0,,,,2,3,Management Trainee Internship,Quick Forex Limited,Long-term (5-6 months),INR,Early Applicant,('Noida',)
2450780,6,3,0.0,6000.0,,,,8,3,Digital Marketing Internship,Rion Cosmetics,Long-term (5-6 months),INR,Early Applicant,('Delhi','Delhi')
2449652,2,3,0.0,1000.0,,,,9,3,Web Development Internship (Remote),LSOYS Games & Apps,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450827,1,15,0.0,4500.0,,,,3,3,Stock Market Research Internship (Remote),ADSMIT MEDIA,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450775,3,4,0.0,3000.0,,,,4,3,Content Writing Internship (Remote),Brandzzy SoftTech Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2450746,3,5,0.0,9000.0,,,,5,4,Lesson Development - Geography Internship (Part time/Remote),Guidofie,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2450819,3,100,0.0,14000.0,,,,1,2,Content Writing Internship,RT Network Solutions Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Kolkata,Keralapuram')
2450867,3,1,0.0,7000.0,,,,4,1,Cloud Computing Internship,Varahi Technology Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Pune',)
2450858,4,6,0.0,5000.0,,,,4,3,"Engineering (Mechanical, Electrical Or Automobile Engineering) Internship",Pro India,Medium-term (3-4 months),INR,Early Applicant,('Chennai,)
2450855,2,2,0.0,5000.0,,,,3,2,Content Writing Internship (Remote),AnExtraRep,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450562,6,5,0.0,1000.0,,,,4,4,Human Resources (HR) Internship (Remote),Kshipram Services Private Limited,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2450832,6,2,0.0,12000.0,,,,4,2,Administration Internship,H.RishabRaj Developer,Long-term (5-6 months),INR,Early Applicant,('Mumbai','Mumbai')
2450828,1,16,0.0,10000.0,,,,2,3,Finance And Investment Strategy Internship (Remote),ADSMIT MEDIA,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450822,3,2,0.0,3000.0,,,,5,4,Digital Marketing Internship (Remote),Ankur Aditya,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2450817,3,1,0.0,15000.0,,,,6,1,Content Writing Internship (Remote),Brains Media Solutions Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2450541,6,10,0.0,1500.0,,,,2,2,Online CBSE French Tutor Internship (Part time/Remote),Narigiri's Connect To Universe Private Limited,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2450807,2,3,0.0,15000.0,,,,2,4,Accounting Internship (Part time/Remote),MentorBoxx,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450806,2,5,0.0,15000.0,,,,3,4,Content Writing Internship (Part time/Remote),MentorBoxx,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450805,2,5,0.0,18000.0,,,,3,4,Influencer Marketing Internship (Part time/Remote),MentorBoxx,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450803,2,3,0.0,25000.0,,,,4,4,Machine Learning Internship (Part time/Remote),MentorBoxx,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450802,2,4,0.0,25000.0,,,,4,4,Artificial Intelligence (AI) Internship (Part time/Remote),MentorBoxx,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450801,1,3,0.0,20000.0,,,,4,4,UI/UX Design Internship (Part time/Remote),MentorBoxx,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2449857,6,2,0.0,15000.0,,,,2,6,Assistant To CEO & Analyst Internship,Innotech Ventures,Long-term (5-6 months),INR,Early Applicant,('Chennai,)
2450800,2,3,0.0,25000.0,,,,6,4,Mobile App Development Internship (Part time/Remote),MentorBoxx,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450799,2,4,0.0,15000.0,,,,2,4,Interior Design Internship (Part time/Remote),MentorBoxx,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450798,1,5,0.0,18000.0,,,,4,4,Fashion Design Internship (Part time),MentorBoxx,Short-term (1-2 months),INR,Early Applicant,('Ahmedabad,)
2450797,1,4,0.0,20000.0,,,,5,4,Web Development Internship (Part time/Remote),MentorBoxx,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450796,2,4,0.0,15000.0,,,,4,4,Mechanical Engineering Internship (Part time/Remote),MentorBoxx,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450545,2,3,0.0,15000.0,,,,1,2,Pre-Sales Internship,Cultfit Healthcare Private Limited,Short-term (1-2 months),INR,Early Applicant,('Bangalore',Mumbai')
2450795,1,3,0.0,15000.0,,,,3,4,Civil Engineering Internship (Part time/Remote),MentorBoxx,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450794,3,2,0.0,12000.0,,,,3,5,Human Resources (HR) Internship,LitSpark Solutions,Medium-term (3-4 months),INR,Early Applicant,('Bangalore',)
2450793,2,4,0.0,15000.0,,,,2,4,Electrical Engineering Internship (Part time/Remote),MentorBoxx,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450792,1,5,0.0,15000.0,,,,4,4,Anchoring Internship (Part time),MentorBoxx,Short-term (1-2 months),INR,Early Applicant,('Amritsar,)
2450791,1,4,0.0,18000.0,,,,3,4,Videography Internship (Part time),MentorBoxx,Short-term (1-2 months),INR,Early Applicant,('Chennai,)
2450538,6,2,0.0,6000.0,,,,2,2,Fashion Merchandising Internship,D P EXPORTS,Long-term (5-6 months),INR,Early Applicant,('Mumbai','Mumbai')
2450790,1,3,0.0,10000.0,,,,5,4,Photography Internship (Part time/Remote),MentorBoxx,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450698,6,3,0.0,10000.0,,,,6,6,Product Assembly Engineer Internship,Material Intelligence Lab,Long-term (5-6 months),INR,Early Applicant,('Vadodara',)
2450533,1,3,0.0,2000.0,,,,3,2,Human Resources (HR) Internship,Royz,Short-term (1-2 months),INR,Early Applicant,('Cochin',)
2450693,3,1,0.0,20000.0,,,,3,3,Ecommerce Specialist Internship (Remote),"Chai & Code (Denver, United States)",Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2450645,2,2,0.0,15000.0,,,,6,2,Web Development Internship (Remote),"Truly Community (Singapore, Singapore)",Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450608,6,1,0.0,3000.0,,,,4,3,Social Media Marketing Internship (Part time/Remote),Nine Tours,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2450715,3,2,0.0,3000.0,,,,3,2,Law/Legal Internship (Part time),Anil Rathore And Associates,Medium-term (3-4 months),INR,Early Applicant,('Jaipur',)
2450582,2,2,0.0,3000.0,,,,3,4,QA Testing Internship (Remote),"ChatWise UK Limited (London, United Kingdom)",Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450767,6,1,0.0,3000.0,,,,1,4,Data Telecalling Internship (Part time/Remote),ACCENTORTECH INDUSTREIS PRIVATE LIMITED,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2450567,3,1,0.0,3000.0,,,,3,4,Whatsapp Bot Internship (Remote),Systemic Altruism,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2450465,2,2,0.0,5000.0,,,,4,3,Social Media Marketing Internship (Remote),Glocal Bharat Organics Private Limited,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2450462,1,2,0.0,4000.0,,,,2,2,Sales & Marketing Internship,Vishvesh Agromed Private Limited,Short-term (1-2 months),INR,Early Applicant,('Nagpur',Nashik')
2450564,4,1,0.0,15000.0,,,,5,3,Assistant For Social Media And Marketing (Paid Internship) Internship (Part time/Remote),Aurum Care Co,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2450460,3,1,0.0,15000.0,,,,4,6,Architecture Internship,Avinia,Medium-term (3-4 months),INR,Early Applicant,('Hyderabad',)
2450452,6,10,0.0,5000.0,,,,1,3,Business Development (Sales) Internship (Remote),Minimalix,Long-term (5-6 months),INR,Early Applicant,('Work from home','Work from home')
2450512,6,3,0.0,8000.0,,,,3,2,Accounting & Taxation Internship,RAJENDRA SHAH,Long-term (5-6 months),INR,Early Applicant,('Mumbai',)
2450448,6,1,0.0,5000.0,,,,3,3,Human Resources (HR) Internship,The Belgian Waffle Co.,Long-term (5-6 months),INR,Early Applicant,('Mumbai','Mumbai')
2450444,3,3,0.0,8000.0,,,,1,1,Customer Service/Customer Support Internship,Rebrandcafe,Medium-term (3-4 months),INR,Early Applicant,('Hyderabad',Hyderabad')
2450508,3,3,0.0,15000.0,,,,1,4,Business Development (Sales) Internship,MentorKart (DGguru Learning Solutions Private Limited),Medium-term (3-4 months),INR,Early Applicant,('Noida','Noida')
2450443,3,2,0.0,8000.0,,,,4,5,Graphic Designer Internship (Part time),PensionBox,Medium-term (3-4 months),INR,Early Applicant,('Bangalore','Bangalore')
2450490,6,2,0.0,8000.0,,,,5,3,Human Resources (HR) Internship,QANinjas,Long-term (5-6 months),INR,Early Applicant,('Ahmedabad',Bangalore')
2450515,4,4,0.0,8000.0,,,,3,1,Real Estate Underwrite Internship (Remote),PRM Fincon Services Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Work from home','Work from home')
2450412,6,4,0.0,3000.0,,,,6,4,Content Writing Internship,Emporia Agency,Long-term (5-6 months),INR,Early Applicant,('Hyderabad','Hyderabad')
